0.87036	-0.085872	0.48487
0.18616	-0.14922	0.97112
0.1813	-0.45693	-0.87083
-0.1203	0.64725	0.75272
-0.13377	-0.95771	0.25475
-0.11774	-0.55512	0.82339
-0.28601	-0.48129	0.82859
0.2033	-0.97373	0.10258
0.77804	-0.60343	-0.17472
-0.38518	0.50223	-0.77421
0.66401	0.66262	-0.34645
0.012835	-0.086785	0.99614
-0.97725	0.20556	-0.052171
-0.44147	-0.23818	-0.86508
0.63877	-0.75558	-0.14516
-0.71705	-0.33048	-0.61369
0.68018	0.543	-0.49245
0.53553	0.19218	-0.82236
0.37841	0.92497	-0.035088
0.012716	-0.18979	-0.98174
-0.92403	0.38232	-0.0026455
-0.13046	-0.38754	0.91258
0.47702	0.098638	0.87334
0.81577	0.57832	0.0084687
0.39158	-0.73902	-0.54819
0.54479	0.66745	-0.50765
-0.89356	-0.082144	-0.44137
-0.1484	-0.28034	-0.94836
-0.70929	0.16318	-0.68577
0.48237	-0.86516	0.13719
0.37508	0.43378	0.81924
-0.55581	0.41272	0.72162
0.20754	-0.60479	-0.76887
-0.36137	0.22561	0.90472
-0.7498	0.65831	-0.066591
-0.68836	-0.68915	-0.22634
-0.90951	0.27673	0.31019
0.33714	-0.022642	0.94118
0.62418	0.48956	0.60887
0.31726	0.90549	0.28185
-0.4673	0.8828	0.047974
0.20244	-0.12116	-0.97177
0.02837	-0.27407	0.96129
-0.83062	0.44489	0.33487
0.88023	-0.45436	-0.13693
0.93705	-0.15652	0.31217
0.12005	-0.86774	0.48231
-0.83277	-0.28249	-0.47612
-0.57656	-0.71807	-0.38981
0.49926	0.73023	0.46638
0.12015	0.22548	0.96681
-0.14058	-0.2065	0.9683
-0.28969	-0.68474	-0.66874
-0.61664	0.64532	0.45091
0.98357	-0.047584	0.17412
0.37578	-0.54096	0.75243
0.020813	0.91264	-0.40823
-0.70084	0.37996	0.6037
0.60445	0.78279	0.14791
0.0081249	0.9754	-0.22029
-0.87646	-0.39602	0.27384
-0.326	0.87425	0.35973
-0.14897	0.93434	-0.32376
0.77153	0.057086	-0.63363
-0.56032	0.62146	-0.54757
0.75506	0.6331	-0.17053
0.35805	-0.47779	-0.80219
-0.096439	0.75579	-0.64768
0.98182	0.14253	-0.12535
-0.32884	0.93045	0.16165
0.35085	0.72109	0.59744
