-0.89091	-0.073463	0.44821
0.84624	0.43876	0.30228
0.49137	0.51672	0.70111
0.59221	-0.80578	0.0010063
0.71036	0.18798	-0.67827
0.2887	-0.10609	-0.95152
-0.99753	0.066667	0.022295
0.7084	-0.51512	0.48251
0.70212	0.58988	0.39884
-0.47976	0.40623	-0.7777
-0.56126	0.39051	0.72972
0.20063	0.21751	0.95522
0.17341	-0.049207	-0.98362
0.90053	0.36632	-0.2342
-0.40712	0.53743	0.73852
0.52778	0.052478	-0.84776
0.076921	0.13944	0.98724
-0.099016	-0.89307	-0.43889
-0.85314	0.26772	-0.44774
-0.28468	0.94734	-0.14663
0.26478	0.66848	-0.695
0.33667	0.76727	-0.54585
-0.64469	-0.65078	0.40107
0.55635	0.3111	-0.77051
0.03614	-0.22234	-0.9743
-0.9157	0.40014	0.037139
-0.33902	0.92704	0.16016
-0.99733	-0.068269	-0.026024
0.15277	-0.51677	-0.84238
-0.76564	0.49293	-0.4133
-0.54714	-0.11417	-0.82922
0.82584	-0.33725	0.45193
-0.36291	-0.11701	-0.92445
-0.79061	-0.48244	-0.37708
-0.19537	0.58049	0.79048
0.11838	0.98898	0.088866
0.16549	0.44164	-0.8818
0.31166	0.57339	0.75769
-0.60146	0.26151	0.75489
0.73423	-0.38206	0.5612
0.38905	0.89516	0.21756
0.28824	-0.037315	-0.95683
0.75011	0.63236	0.19355
-0.61051	0.39593	0.68594
-0.075707	0.94361	-0.32228
-0.22826	-0.92096	-0.3158
0.45327	0.42484	0.78362
-0.33382	0.73131	0.59477
-0.97066	-0.046656	0.2359
-0.011587	0.17377	0.98472
0.57813	0.10886	-0.80865
-0.049402	-0.95783	-0.28305
-0.8815	-0.47095	0.034195
-0.6607	0.171	0.73091
-0.11557	-0.034754	-0.99269
0.11533	0.99109	-0.066654
-0.71236	-0.70088	0.036271
-0.66542	0.51656	-0.53887
0.91165	-0.067167	0.40544
0.10862	-0.094805	0.98955
0.074602	-0.25131	-0.96503
-0.0070503	0.37604	0.92658
-0.36209	-0.79396	0.48839
-0.073273	-0.40362	0.91199
-0.19154	-0.2787	0.94109
0.18333	-0.98289	0.018078
0.63906	-0.45173	-0.62253
-0.18623	0.29181	-0.93817
0.31813	0.73842	-0.59458
-0.0035366	-0.094163	0.99555
-0.99211	0.12538	0.0014553
-0.21418	-0.17583	-0.96084
0.59181	-0.72022	-0.362
-0.50642	-0.26361	-0.82101
0.15018	0.52558	-0.83739
0.35253	0.065491	-0.93351
0.78026	0.32968	0.53151
-0.018933	-0.080833	-0.99655
-0.98135	0.19225	0.00082043
-0.090161	-0.19901	0.97584
0.61403	0.3466	0.70911
0.81593	0.57485	-0.061704
0.22773	-0.49848	-0.83645
0.4582	0.62198	-0.63498
-0.87152	-0.10096	-0.47985
-0.052233	-0.070141	-0.99617
-0.56411	0.16764	-0.80851
0.43971	-0.87284	0.21168
0.16448	0.17971	0.96987
-0.38113	0.32112	0.86696
0.16384	-0.4655	-0.86975
-0.16036	0.11843	0.97993
-0.86345	0.49737	-0.084145
-0.61124	-0.63553	-0.47169
-0.72566	0.32879	0.60441
0.19088	-0.020805	0.98139
0.39807	0.31168	0.86278
0.29649	0.87158	0.39045
-0.53305	0.84546	0.03241
0.12607	-0.069689	-0.98957
-0.01557	-0.19501	0.98068
-0.66262	0.34555	0.66448
0.92519	-0.34726	-0.1531
0.96132	-0.098956	0.25703
-0.17743	-0.79569	0.57914
-0.84152	-0.20875	-0.49826
-0.40727	-0.7023	-0.58386
0.36855	0.38224	0.84739
0.04296	0.073656	-0.99636
-0.18735	-0.078112	0.97918
-0.1784	-0.32216	-0.92972
-0.40754	0.43909	0.80069
0.98482	-0.11863	0.12671
0.29245	-0.37331	0.8804
-0.51098	0.73181	-0.45095
-0.50483	0.24539	0.82761
0.72593	0.68538	0.057325
0.097825	0.94208	-0.32082
-0.81424	-0.4648	0.34781
-0.17911	0.69509	0.69626
-0.043087	0.95988	-0.27707
0.49092	-0.058933	-0.86921
-0.41776	0.62464	-0.65978
0.75216	0.60519	-0.26077
0.22829	-0.21563	-0.94941
-0.041263	0.54555	-0.83706
0.94644	0.13541	-0.29311
-0.36639	0.9043	0.2191
0.21563	0.44735	0.86798
0.80519	0.54158	0.24157
-0.93731	0.1767	-0.30039
-0.25495	-0.77003	-0.58485
0.89054	0.19044	-0.41313
-0.089418	0.18982	0.97774
-0.50626	-0.84544	-0.17007
0.40705	-0.86643	0.28915
0.75999	-0.15157	-0.63202
-0.4523	0.88671	-0.095724
-0.29756	-0.24116	0.92374
-0.56609	0.28729	-0.77266
-0.050395	0.30781	0.95011
-0.089874	0.4528	0.88707
-0.96827	-0.16764	0.18535
0.70216	-0.6994	0.13344
0.9396	-0.33736	-0.057741
0.87807	-0.23306	-0.41795
-0.29919	-0.615	0.72956
-0.37854	-0.69501	0.61129
0.74515	0.34032	-0.57353
0.12124	0.70732	0.69642
0.48371	-0.71687	-0.50213
0.18054	-0.86273	0.47233
0.85307	0.039428	-0.52031
-0.71847	0.62021	-0.31487
0.26293	0.0033542	-0.96481
-0.8815	0.45684	0.11934
-0.33176	-0.91038	0.24727
0.18429	-0.82537	0.53367
0.96644	0.23922	0.093682
-0.091316	-0.51808	0.85045
0.61919	0.78518	0.0101
-0.68409	-0.54885	0.4804
-0.040558	-0.58565	0.80955
0.61257	-0.34524	0.71104
0.07391	-0.74705	0.66064
-0.1282	0.5618	0.81728
-0.24978	-0.12808	0.95979
-0.80767	-0.24057	-0.53833
-0.60051	-0.7642	0.23535
-0.38626	-0.81083	-0.43972
0.85916	-0.31307	-0.40477
-0.15764	-0.59419	0.78873
0.51251	0.4431	0.73552
-0.89761	0.29254	-0.32973
-0.5175	-0.84579	0.12973
-0.39168	0.52972	-0.75232
-0.75626	0.43747	-0.48651
0.26182	-0.44991	-0.85383
-0.54599	-0.47184	0.69229
-0.93673	-0.24074	-0.25412
-0.037003	0.3957	-0.91763
0.61578	0.57142	0.54248
-0.10451	-0.13704	-0.98504
-0.42426	-0.90535	-0.018465
-0.59507	-0.79136	-0.14012
-0.18155	-0.97346	-0.13933
0.9968	-0.034575	-0.072095
0.50037	0.38328	0.77635
0.32046	0.13692	0.93732
-0.90588	0.30474	0.29412
0.072058	-0.90582	0.41749
0.12726	-0.91187	-0.39025
0.22102	-0.037596	-0.97454
0.36718	0.44155	0.81866
0.67781	0.4539	-0.5784
-0.98191	-0.17461	-0.073205
0.6834	0.24663	0.68712
-0.44681	-0.83226	0.32817
-0.72077	-0.090208	-0.68728
0.522	0.7185	0.45964
-0.077467	0.96946	-0.23268
0.0047506	-0.14387	0.98959
-0.65462	0.24723	0.71439
-0.52709	0.64242	-0.5563
-0.60848	0.45747	-0.64844
-0.23667	-0.81086	-0.53525
0.97437	0.13451	0.18031
-0.76687	0.3962	0.50491
0.24953	0.70707	0.66165
-0.4796	0.22604	-0.84787
-0.26733	0.2181	-0.9386
-0.53322	0.40261	-0.74403
0.012448	-0.55452	-0.83208
0.19383	0.90474	0.37932
0.5952	-0.19701	-0.77905
-0.41041	-0.74636	0.52394
0.5001	-0.84511	0.1889
0.32648	0.56294	-0.75928
0.43216	-0.027231	-0.90139
0.7457	-0.66473	-0.04546
0.53088	0.65289	-0.54028
-0.50472	0.33481	0.79572
0.32532	-0.63215	-0.70324
-0.2546	0.55707	-0.79047
0.84421	0.5248	-0.1091
0.26136	0.30033	0.91733
-0.84982	0.028005	-0.52632
-0.59062	-0.00056885	0.80695
0.41785	0.12985	0.89919
-0.4459	-0.20253	-0.87187
-0.078896	-0.22664	-0.97078
0.39464	-0.87613	-0.27686
-0.10408	0.015831	-0.99444
-0.66713	0.69878	0.25814
0.93628	-0.0599	-0.34611
-0.98821	0.13506	-0.072101
0.090045	0.58996	-0.8024
0.81212	-0.58347	0.0058335
0.54461	-0.80509	-0.23501
-0.62942	-0.37835	-0.67874
-0.35815	-0.60862	0.70803
-0.14495	-0.16464	0.97564
-0.11331	-0.86048	-0.49672
0.3426	-0.039071	-0.93867
-0.58181	-0.32599	-0.74514
0.29292	0.11479	-0.94922
0.042082	0.0399	0.99832
0.057031	-0.034033	0.99779
0.11533	0.45343	-0.8838
-0.67812	-0.71666	-0.16293
-0.055176	-0.048701	0.99729
0.86486	0.27877	0.41749
0.3612	0.93174	0.037342
0.10116	0.35117	0.93083
0.16627	0.41366	0.89512
-0.13669	-0.15506	0.9784
-0.75846	-0.187	0.62432
-0.81317	0.0030014	-0.58202
-0.93509	0.33604	-0.11267
-0.73666	0.0020048	0.67626
0.30943	-0.31387	-0.89763
-0.74005	-0.13705	0.65844
-0.62106	-0.75532	-0.20922
0.26626	0.93026	0.25243
0.16065	0.091075	-0.9828
0.19475	0.25796	0.94632
-0.361	-0.34672	0.86572
0.92536	0.30306	-0.22772
0.14699	0.71601	-0.68244
0.67144	0.29127	-0.68142
0.37786	-0.16548	-0.91095
0.17015	-0.20788	-0.96324
-0.62277	-0.051706	-0.7807
-0.42511	0.31099	0.85004
0.40698	0.07583	0.91028
-0.062924	0.18554	-0.98062
-0.40144	0.69361	0.59812
-0.58979	-0.80143	0.099292
0.051851	-0.07951	0.99548
0.60025	-0.77901	-0.18122
-0.83268	0.29453	0.46893
0.086957	0.17859	0.98007
-0.41491	0.76083	-0.49898
0.32539	0.27378	-0.90508
0.088529	0.020851	-0.99586
0.84024	-0.012665	-0.54206
-0.68129	0.40284	0.61119
0.075123	-0.99143	0.1069
0.44571	0.32365	-0.83462
-0.32907	0.41617	0.84766
-0.20896	-0.028777	0.9775
0.39223	0.77283	0.4989
0.49767	-0.33721	0.79913
-0.8347	0.16774	-0.52454
0.21708	0.16429	-0.96223
-0.058358	-0.71599	-0.69567
0.39319	0.89894	-0.19316
-0.29376	0.90725	-0.30099
0.096817	0.41261	0.90575
0.32487	0.1604	-0.93206
0.64388	0.22488	0.73134
0.98077	0.0672	0.18325
0.10524	0.30311	-0.94713
-0.11133	0.28739	0.95132
0.79653	0.58948	0.13439
-0.46848	0.72852	-0.49978
0.73395	0.31209	0.60326
0.77101	0.22497	0.59576
0.070187	-0.99736	-0.018455
0.77693	0.48272	-0.40418
0.030054	-0.22143	0.97471
-0.29114	-0.060579	-0.95476
0.15409	-0.32662	0.93251
-0.23868	0.84047	0.48645
0.71092	0.048059	-0.70163
-0.083761	-0.14929	0.98524
-0.93477	-0.15349	-0.3204
-0.56087	0.50313	-0.65749
-0.15002	0.61713	-0.77243
-0.77631	-0.29321	-0.55801
0.87782	0.35663	0.31976
-0.33018	0.54155	-0.77311
-0.050877	-0.93588	-0.34862
0.24883	0.25065	0.93555
-0.98239	0.078069	-0.16977
0.10893	-0.34216	-0.93331
0.6911	0.23741	-0.68266
0.27118	0.18615	0.94436
0.54318	-0.20585	-0.81399
